"id","district_id","city"
3665,728,Lalgudi
3666,729,Lalitpur
3667,420,Lalkuan
3668,626,Lalpora
3669,612,Lalpur
3670,691,Lalpur Thana
3671,342,Lalsot
3672,319,Lambhua
3673,383,Lambloo
3674,102,Lamgada
3675,730,Lamphelpat
3676,730,Lamsang
3677,626,Langate
3678,553,Lanja
3679,300,Lanji
3680,480,Lanjigarh
3681,620,Lanka
3682,473,Lansdowne
3683,177,Lapung
3684,649,Lar
3685,167,Larnoo
3686,418,Laroka
3687,264,Lasadiya
3688,146,Laskein
3689,333,Latehar
3690,393,Lateri
3691,558,Lathao Circle
3692,153,Lathi
3693,343,Lathikata
3694,428,LATORI
3695,388,Latti
3696,48,Latur
3697,172,Laukaha
3698,172,Laukahi
3699,256,Laundi
3700,278,Lauriya
3701,666,LAVA
3702,666,LAVAold
3703,110,Laveru
3704,533,Lawalaung
3705,342,Lawan
3706,330,LAWAN
3707,535,Lawngtlai
3708,706,Lawnu Circle
3709,390,Laxmanchanda
3710,644,LAXMESHWAR
3711,99,Laxmidevipalli
3712,617,Leh
3713,441,Lehra
3714,558,Lekang Mahadevpur Circle
3715,36,Lepakshi
3716,343,Lephripara
3717,325,Leporiang Circle
3718,492,Lhou Circle
3719,502,LHUNGTIN
3720,265,Lidhora
3721,656,Likabali SDO
3722,153,Lilia
3723,731,Lilong
3724,560,Limbdi
3725,377,Limeking Circle
3726,599,Limkheda
3727,14,Lingal
3728,233,Lingala
3729,253,LingalaGhanpur
3730,357,Lingampet
3731,44,Lingapalem
3732,216,Lingapur
3733,55,LINGARAJ
3734,100,Lingasamudram
3735,595,Lingsugur
3736,2,Liromoba EAC
3737,152,Litipara
3738,641,Little Andaman
3739,551,LM
3740,611,Lodhika
3741,196,Loha
3742,363,Lohaghat
3743,348,Lohai Malhar
3744,311,Lohandiguda
3745,451,Lohara
3746,431,Lohardaga
3747,294,Loharu
3748,4,LOHAWAT
3749,315,Loisinga
3750,390,Lokeswaram
3751,626,Lolab
3752,500,Lonar
3753,104,Longchem
3754,706,Longding HQ
3755,530,Longkhim
3756,732,Longleng
3757,675,LONGMAI
3758,111,Longmatra
3759,494,Longo Circle
3760,11,Longshen
3761,131,Longtharai Valley
3762,658,Loni
3763,63,Lopoke
3764,691,Lormi
3765,56,Lotsu
3766,687,Ludhiana (East)
3767,687,Ludhiana (West)
3768,492,Lumla ADC
3769,733,Lumshnong
3770,317,Lunawada
3771,135,Lundra
3772,734,Lunglei
3773,734,Lungsen
3774,4,Luni
3775,309,Lunkaransar
3776,412,Luxettipet
3777,493,Lyngok Longtoi Circle
3778,231,Machail
3779,357,Machareddy
3780,113,Machavaram
3781,113,Macherla
3782,341,Machh kund
3783,269,Machhlishahr
3784,102,Machhor
3785,735,Machi
3786,626,Machil
3787,247,Machilipatnam
3788,557,Mada
3789,36,Madakasira
3790,481,Madanapalle
3791,114,Madanapur
3792,321,Madannegi
3793,241,Madanpur
3794,480,Madanpur Rampur
3795,94,Madarihat
3796,246,Madathukulam
3797,729,madawara
3798,33,Maddikera (East)
3799,197,Maddipadu
3800,166,Maddirala
3801,72,Maddur
3802,579,Maddur
3803,722,Maddur
3804,7,Madgul
3805,70,Madha
3806,172,Madhepur
3807,78,Madhepura
3808,491,Madhira
3809,689,Madhogarh
3810,3,Madhorajpura
3811,662,Madhuban
3812,19,Madhuban
3813,278,Madhubani
3814,172,Madhubani
3815,549,Madhugiri
3816,592,Madhupur
3817,172,Madhwapur
3818,724,Madikeri
3819,357,Madnoor
3820,159,Madugula
3821,21,Madugulapally
3822,158,Madukkari
3823,702,MADURAI EAST
3824,702,Madurai North
3825,702,Madurai South
3826,702,MADURAI WEST
3827,537,Maduranthakam
3828,81,Maduravoyal
3829,528,Magadi
3830,407,Magam
3831,579,Maganoor
3832,409,Magarlod
3833,384,Magrahat - I
3834,384,Magrahat - II
3835,690,Mahabaleshwar
3836,404,Mahabubabad
3837,24,Mahabubnagar Rural
3838,24,Mahabubnagar Urban
3839,90,Mahad
3840,452,Mahadevpur
3841,392,Mahagama
3842,205,Mahagaon
3843,1,Mahakalapada
3844,701,Maham
3845,97,Mahanandi
3846,226,Mahanga
3847,348,Mahanpur
3848,736,Maharajganj
3849,577,Maharajganj
3850,170,Maharajganj
3851,256,Maharajpur
3852,161,Maharanipeta
3853,280,Mahasamund
3854,299,Mahasi
3855,542,Mahavan
3856,224,Mahendragarh
3857,405,Mahesana
3858,152,Maheshpur
3859,385,Maheshwar
3860,7,Maheshwaram
3861,737,Mahe Taluk
3862,272,Mahidpur
3863,424,Mahisadal
3864,352,Mahishi
3865,738,Mahmora
3866,478,Mahmudabad
3867,426,Mahnar
3868,532,Mahoba
3869,478,Maholi
3870,204,Mahore
3871,729,Mahroni
3872,426,Mahua
3873,333,Mahuadanr
3874,646,Mahudha
3875,343,Mahulapada
3876,258,Mahuldiha
3877,54,Mahulpalli
3878,196,Mahur
3879,440,Mahuva
3880,16,Mahuva
3881,342,Mahwa
3882,116,Maihar
3883,278,Mainatanr
3884,135,Mainpat
3885,147,Mainpur
3886,448,Mainpuri
3887,69,Maira Mandrian
3888,739,Mairang
3889,170,Mairwa
3890,67,Maitha
3891,133,Majalgaon
3892,388,Majalta
3893,296,Majhauli
3894,278,Majhaulia
3895,79,Majheen
3896,163,Majhgaon
3897,116,Majhgawan
3898,368,Majhiaon
3899,27,Majholi
3900,63,Majitha
3901,305,Majorganj
3902,572,Majra
3903,740,Majuli
3904,16,Majura
3905,159,Makavarapalem
3906,263,Makdi
3907,272,Makdon
3908,149,Maker
3909,661,Makhdumpur
3910,326,Makkuva
3911,203,Makloor
3912,589,Makrana
3913,244,Makridi
3914,207,Maksoodangarh
3915,579,Makthal
3916,338,Mal
3917,109,MALAKHERA
3918,336,Malarna Doongar
3919,722,Malavalli
3920,335,Maldah (Old)
3921,80,Maldakal
3922,289,Malegaon
3923,708,Malegaon
3924,49,Malerkotla
3925,443,Malharganj
3926,434,Malhargarh
3927,452,Malharrao
3928,442,Malia Hatina
3929,312,Malihabad
3930,53,Malikipuram
3931,671,Maliya
3932,108,Malkajgiri
3933,556,Malkangiri
3934,500,Malkapur
3935,22,Malkharoda
3936,34,Mallappally
3937,406,Mallapur
3938,406,Mallial
3939,663,Malout
3940,402,Malpur
3941,593,Malpura
3942,70,Malshiras
3943,477,MALSISAR
3944,339,Malthon
3945,346,Malur
3946,598,Malwan
3947,390,Mamada
3948,81,Mambalam
3949,53,Mamidikuduru
3950,202,Mamlig
3951,690,Man
3952,728,Manachanallur
3953,548,Manakondur
3954,178,Manali
3955,596,Manamadurai
3956,82,Manamelkudi
3957,400,Manamunda
3958,741,Mananthavady
3959,728,Manapparai
3960,692,Manasa
3961,476,Manatu
3962,442,Manavadar
3963,273,Manawar
3964,208,Manbazar - I
3965,208,Manbazar - II
3966,363,Manch
3967,7,Manchal
3968,508,Manchal Circle
3969,412,Mancherial
3970,55,Mancheswar
3971,217,Mandal
3972,69,Mandal
3973,213,Mandal
3974,217,Mandalgarh
3975,412,Mandamarri
3976,553,Mandangad
3977,244,Mandap
3978,53,Mandapeta
3979,177,Mandar
3980,110,Mandasa
3981,44,Mandavalli
3982,477,Mandawa
3983,342,Mandawar
3984,109,Mandawar
3985,314,Mandi
3986,244,Mandi
3987,384,Mandirbazar
3988,8,Mandir Hasaud
3989,457,Mandla
3990,683,Mandrayal
3991,370,Mandro
3992,434,Mandsaur
3993,434,Mandsaur Nagar
3994,555,Mandu
3995,6,Mandvi
3996,16,Mandvi surat
3997,722,Mandya
3998,437,Manendragarh
3999,229,Maner
4000,276,Manesar
4001,401,Manethi ST
4002,536,Mangalagiri
4003,742,Mangalbarey
4004,576,Mangaldoi (Pt)
4005,255,Mangalpur
4006,358,Mangaluru
4007,70,Mangalvedhe
4008,563,Mangan
4009,90,Mangaon
4010,636,Mangapet
4011,667,Mangawan
4012,539,Mangko
4013,104,Mangkolemba
4014,243,Mangolkote
4015,16,Mangrol
4016,182,Mangrol
4017,442,Mangrol
4018,708,Mangrulpir
4019,375,Mania
4020,92,Manigachhi
4021,137,Manihari
4022,333,Manika
4023,335,Manikchak
4024,486,Manikpur
4025,711,MANIKPUR
4026,213,Maninagar
4027,418,Manjakote
4028,685,Manjeswaram
4029,302,Manjha
4030,509,Manjhanpur
4031,163,Manjhari
4032,149,Manjhi
4033,743,Mankachar
4034,567,Mankapur
4035,314,Mankote
4036,195,Manmangalam
4037,493,Manmao EAC
4038,720,Mannargudi
4039,85,Mannarkad
4040,96,Manoharabad
4041,163,Manoharpur
4042,73,Manohar Thana
4043,139,Manoor
4044,80,Manopad
4045,708,Manora
4046,288,Manora
4047,125,Manpur
4048,340,Manpur
4049,120,Manpur
4050,590,Mansa
4051,499,Mansa
4052,137,Mansahi
4053,86,Mansi
4054,254,Mansurchak
4055,243,Manteswar
4056,123,Mantha
4057,183,Manthani
4058,33,Mantralayam
4059,100,Manubolu
4060,99,Manuguru
4061,130,Manur
4062,595,Manvi
4063,651,Manwath
4064,664,MARAKANAM
4065,389,Marauna
4066,263,Mardapal
4067,26,Maredumilli
4068,205,Maregaon
4069,624,Margherita
4070,592,Margo Munda
4071,69,Marh
4072,149,Marhaura
4073,348,Marheen
4074,269,Mariahu
4075,696,Mariani
4076,453,Marigaon
4077,562,Marihan
4078,579,Marikal
4079,404,Maripeda
4080,655,Mariyang ADC
4081,525,Markacho
4082,197,Markapur
4083,72,Markook
4084,220,Marmat
4085,377,Maro Circle
4086,359,Marpalle
4087,134,Marredpally
4088,200,Marri Bangla Dewri
4089,21,Marriguda
4090,100,Marripadu
4091,197,Marripudi
4092,1,Marsaghai
4093,249,MARTINGANJ
4094,25,Martur
4095,728,MARUNGAPURI
4096,231,Marwah
4097,744,Marwahi
4098,239,Marwan
4099,322,Marwar Junction
4100,96,Masaipet
4101,629,Masalia
4102,683,Masalpur
4103,229,Masaurhi
4104,149,Mashrakh
4105,595,MASKI
4106,411,Masturi
4107,62,Masuda
4108,542,Mat
4109,646,Matar
4110,270,Matenhail
4111,568,Mathabhanga - I
4112,568,MATHABHANGA II
4113,81,Mathavaram
4114,556,Mathili
4115,542,Mathura
4116,384,Mathurapur - I
4117,384,Mathurapur - II
4118,324,Matia
4119,338,Matiali
4120,584,Matigara
4121,254,Matihani
4122,360,Matlauda
4123,166,MattamPally
4124,225,Mau
4125,711,Mau
4126,447,Mauda
4127,383,Maudaha
4128,667,Mauganj
4129,589,Maulasar
4130,662,Maunath Bhanjan
4131,398,Maur
4132,654,Mauranipur
4133,3,Mauzamabad
4134,30,MAVALA
4135,128,Mavelikkara
4136,264,Mavli
4137,132,Mawal
4138,745,Mawana
4139,715,Mawkynrew
4140,746,Mawkyrwat
4141,715,Mawlai
4142,715,Mawpat
4143,715,Mawphlang
4144,715,Mawryngkneng
4145,747,Mawshynrut
4146,715,Mawsynram
4147,739,Mawthadraishan
4148,614,Mayabunder
4149,725,Mayiladuthurai
4150,338,Maynaguri
4151,453,Mayong
4152,490,Mayureswar - I
4153,490,Mayureswar - II
4154,533,Mayur Hand
4155,650,Mayur Vihar
4156,676,Mazbat
4157,465,Mebo ADC
4158,748,Mechuka ADC
4159,96,Medak
4160,108,Medchal
4161,536,Medikonduru
4162,476,Medininagar(Daltonganj)
4163,406,Medipalli
4164,108,Medipally
4165,561,Medziphema
4166,526,Meenachil
4167,189,Meerganj
4168,745,Meerut
4169,693,Meghnagar
4170,402,Meghraj
4171,121,Mehatpur
4172,657,Mehdawal
4173,392,Meherma
4174,225,Mehgaon
4175,500,Mehkar
4176,646,Mehmedabad
4177,249,Mehnagar
4178,680,Mehrauli
4179,19,Mehsi
4180,98,Meja
4181,351,Mejhia
4182,568,Mekliganj
4183,122,Melchhamunda
4184,110,Meliaputti
4185,166,MellaChervu
4186,664,Melmalaiyanur
4187,702,Melur
4188,540,Meluri
4189,243,Memari - I
4190,243,Memari - II
4191,442,Mendarda
4192,314,Mendhar
4193,203,Mendora
4194,325,Mengio EAC
4195,259,Mentada
4196,259,Merakamudidam
4197,368,Meral (Pipra Kalan)
4198,104,Merangmen
4199,589,Merta
4200,66,Meskaur
4201,508,Metengliang Circle
4202,406,Metpalli
4203,158,Mettupalayam
4204,236,Mettur
4205,90,Mhasla
4206,443,Mhow
4207,493,Miao ADC
4208,24,Midjil
4209,524,Midnapore
4210,97,Midthur
4211,655,Migging Circle
4212,299,MIHINPURWA MOTIPUR
4213,225,Mihona
4214,453,Mikirbheta
4215,464,Milak
4216,461,Milkipur
4217,138,Minakhan
4218,239,Minapur
4219,41,Minicoy
4220,176,Mipi
4221,234,Miraj
4222,72,Mirdoddi
4223,584,Mirik
4224,21,Miryalaguda
4225,562,Mirzapur
4226,478,Misrikh
4227,608,Mitauli
4228,336,Mitrapura
4229,184,Modakkurichi
4230,661,Modanganj
4231,402,Modasa
4232,93,Model Town
4233,658,Modinagar
4234,283,Moga
4235,15,Mogalthur
4236,139,Mogudampally
4237,452,Mogullapally
4238,430,Mohadi
4239,220,Mohalla
4240,24,Mohammadabad
4241,659,Mohammadabad
4242,490,Mohammad Bazar
4243,476,Mohammad Ganj
4244,608,Mohammdi
4245,20,Mohana
4246,265,Mohangarh
4247,28,Mohania
4248,312,Mohanlalganj
4249,120,Mohanpur
4250,694,Mohanpur
4251,456,Mohanpur
4252,524,Mohanpur
4253,592,Mohanpur
4254,719,MOHANUR
4255,456,Mohiuddinagar
4256,119,Mohkhed
4257,125,Mohla
4258,268,Mohna ST
4259,70,Mohol
4260,7,Moinabad
4261,475,Moirang
4262,229,Mokameh
4263,575,Mokhada
4264,515,Molakalmuru
4265,248,Moman Badodiya
4266,359,Mominpet
4267,748,Monigong EAC
4268,11,Mon Sadar
4269,11,Monyakshu
4270,358,MOODUBIDIRE
4271,441,Moonak
4272,24,Moosapet
4273,247,Mopidevi
4274,655,Mopom Adipasi Circle
4275,11,Mopong
4276,462,Moradabad
4277,507,Moran
4278,674,Morang
4279,487,Morangi
4280,735,MOREH
4281,126,Morena
4282,126,Morena Nagar
4283,382,Mori
4284,164,MORINDA
4285,505,Mormugao
4286,387,Morni ST
4287,13,Morshi
4288,203,Morthad
4289,671,Morvi
4290,456,Morwa
4291,660,Morwa (Hadaf)
4292,203,Mosara
4293,23,Motakonduru
4294,500,Motala
4295,654,Moth
4296,166,Mothey
4297,23,Mothkur
4298,19,Motihari
4299,556,Motu
4300,327,Motunga
4301,388,Moungri
4302,247,Movva
4303,424,Moyna
4304,565,MUALNUAM
4305,230,MUDALGI
4306,233,Muddanur
4307,101,Muddebihal
4308,257,Mudhol
4309,390,Mudhole
4310,61,Mudigere
4311,491,Mudigonda
4312,36,Mudigubba
4313,44,Mudinepalle
4314,196,Mudkhed
4315,108,Muduchinthalapally
4316,697,Mudukulathur
4317,556,Mudulipada
4318,511,Mugalsarai
4319,231,Mughalmaidan
4320,203,Mugpal
4321,662,Muhammadabad Gohna
4322,120,Muhra
4323,541,Mukdega
4324,585,Mukerian
4325,196,Mukhed
4326,112,Muktainagar (Edlabad)
4327,492,Mukto Circle
4328,663,Muktsar
4329,514,Mukundapuram
4330,329,Mul
4331,161,Mulagada
4332,481,Mulakalacheruvu
4333,127,Mulana ST
4334,346,Mulbagal
4335,46,Mulchera
4336,560,Muli
4337,99,Mulkalapally
4338,358,MULKI
4339,132,Mulshi
4340,145,Multai
4341,79,Multhan
4342,72,Mulug
4343,636,Mulug
4344,53,Mummidivaram
4345,166,Munagala
4346,159,Munagapaka
4347,26,Munchingi Puttu
4348,644,Mundargi
4349,180,Mundgod
4350,197,Mundlamuru
4351,6,Mundra
4352,589,MUNDWA
4353,214,Mungaoli
4354,691,Mungeli
4355,212,Munger
4356,124,Muniguda
4357,139,Munipally
4358,345,Munsiari
4359,21,Munugode
4360,203,Mupkal
4361,113,Muppalla
4362,446,Murar
4363,490,Murarai - I
4364,490,Murarai - II
4365,129,Murbad
4366,634,Murhu
4367,78,Murliganj
4368,410,Murshidabad Jiaganj
4369,74,Murtijapur
4370,90,Murud
4371,258,Muruda
4372,277,Murwara or Katni
4373,295,Musabani
4374,141,Musafirkhana
4375,239,Musahri
4376,134,Musheerabad
4377,728,Musiri
4378,485,Mustabad
4379,44,Musunuru
4380,452,MUTHARAM MAHADEVPUR
4381,183,Mutharam (Manthani)
4382,100,Muthukur
4383,107,Muvattupuzha
4384,498,Muzaffarnagar
4385,556,M.V. 79
4386,81,Mylapore
4387,76,Mylavaram
4388,233,Mylavaram
4389,715,Mylliem
4390,681,Mysuru
4391,510,Nabadwip
4392,410,Nabagram
4393,521,Nabarangapur P.S
4394,627,Nabha
4395,241,Nabinagar
4396,377,Nacho SDO
4397,383,Nadaun
4398,403,Nadbai
4399,113,Nadendla
4400,646,Nadiad
4401,646,Nadiad City
4402,166,Nadigudem
4403,228,NADIKUDA
4404,683,Nadoti
4405,479,Na-Duar
4406,320,Nafra EAC
4407,318,Nagalapuram
4408,139,Nagalgidda
4409,722,Nagamangala
4410,610,Nagaon
4411,718,Nagapattinam
4412,403,Nagar
4413,75,Nagar
4414,166,Nagaram
4415,25,Nagaram
4416,488,Nagarbera
4417,593,Nagarfort
4418,304,Nagari
4419,14,Nagarkurnool
4420,222,Nagar Nausa
4421,368,Nagaruntari
4422,589,Nagaur
4423,247,Nagayalanka
4424,329,Nagbhid
4425,272,Nagda
4426,460,Nagina
4427,640,Nagina ST
4428,11,Naginimora
4429,357,Nagireddypet
4430,116,Nagod
4431,447,Nagpur (Rural)
4432,447,Nagpur (Urban)
4433,149,Nagra
4434,338,Nagrakata
4435,409,Nagri
4436,348,Nagri
4437,177,Nagri
4438,69,Nagrota
4439,79,Nagrota Bagwan
4440,79,Nagrota Surian
4441,231,Nagseni
4442,197,Naguluppala Padu
4443,572,Nahan
4444,507,Naharkatiya
4445,325,Naharlagun EAC
4446,401,Nahar ST
4447,318,Naidupet
4448,196,Naigaon (Khairgaon)
4449,667,Naigarhi
4450,39,Naikanidihi
4451,411,Naina Devi
4452,321,Nainbag
4453,420,Nainital
4454,457,Nainpur
4455,501,Nainwa
4456,214,Nai Sarai
4457,631,Najafgarh
4458,460,Najibabad
4459,510,Nakashipara
4460,6,Nakhatrana
4461,159,Nakkapalle
4462,18,Nakodar
4463,21,Nakrekal
4464,54,Naktideul
4465,408,Nakur
4466,639,Nala
4467,202,Nalagarh
4468,344,Nalbari
4469,185,NALCO
4470,21,Nalgonda
4471,490,Nalhati - I
4472,490,Nalhati - II
4473,38,Nalkheda
4474,538,Nallabelli
4475,36,Nallacheruvu
4476,168,Nallajerla
4477,36,Nallamada
4478,606,Nallampalli
4479,719,Namakkal
4480,184,Nambiyur
4481,475,Nambol
4482,36,Nambulipulikunta
4483,695,Namchi
4484,146,Namdong
4485,411,Namhol
4486,384,Namkhana
4487,177,Namkum
4488,134,Nampally
4489,21,Nampally
4490,493,Nampong SDO
4491,558,Namsai HQ
4492,732,Namsang
4493,465,Namsing Circle
4494,493,Namtok EAC
4495,310,Nanakmatta
4496,506,Nancowry
4497,424,Nanda Kumar
4498,481,Nandalur
4499,55,Nandankanan
4500,341,Nandapur
4501,33,Nandavaram
4502,196,Nanded
4503,289,Nandgaon
4504,13,Nandgaon-Khandeshwar
4505,414,NANDGHAT
4506,110,Nandigam
4507,7,Nandigama
4508,76,Nandigama
4509,424,Nandigram - I
4510,424,Nandigram - II
4511,97,Nandikotkur
4512,160,Nandipada
4513,203,Nandipet
4514,247,Nandivada
4515,586,Nandod
4516,29,Nandprayag
4517,500,Nandura
4518,71,Nandurbar
4519,97,Nandyal
4520,164,Nangal
4521,224,Nangal Chawdhary
4522,342,Nangal Rajawatan
4523,72,Nangnoor
4524,130,Nanguneri
4525,311,Nangur
4526,681,Nanjangud
4527,534,Nankhari
4528,720,Nannilam
4529,490,Nanoor
4530,299,Nanpara
4531,305,Nanpur
4532,459,Naobaicha
4533,254,Naokothi
4534,572,Narag
4535,127,Naraingarh
4536,223,Naraini
4537,480,Narala
4538,110,Narasannapeta
4539,15,Narasapuram
4540,113,Narasaraopet
4541,61,Narasimharajapura
4542,226,Narasinghpur
4543,72,Narayanaraopet
4544,318,Narayanavanam
4545,29,Narayanbagar
4546,457,Narayanganj
4547,524,Narayangarh
4548,139,Narayankhed
4549,341,Narayanpatana
4550,579,Narayanpet
4551,545,Narayanpur
4552,459,Narayanpur
4553,109,Narayanpur
4554,639,Narayanpur
4555,23,Narayanpur
4556,458,Narayanpur
4557,407,Narbal
4558,66,Nardiganj
4559,93,Narela
4560,321,Narendra Nagar
4561,644,Nargund
4562,181,Narharpur
4563,66,Narhat
4564,656,Nari ADC
4565,19,Narkatia
4566,278,Narkatiaganj
4567,21,Narketpally
4568,447,Narkhed
4569,253,Narmetta
4570,224,Narnaul
4571,17,Narnaund
4572,30,Narnoor
4573,165,Narpala
4574,194,Narpatganj
4575,538,Narsampet
4576,425,Narsan
4577,96,Narsapur
4578,390,Narsapur G
4579,645,Narsimhapur
4580,404,Narsimhulapet
4581,455,Narsinghgarh
4582,96,Narsingi
4583,159,Narsipatnam
4584,365,Narvaw
4585,579,Narwa
4586,467,NARWAL
4587,88,Narwana
4588,261,Narwar
4589,289,Nashik
4590,62,Nasirabad
4591,412,Naspur
4592,77,Nasriganj
4593,215,Nasrullaganj
4594,357,Nasurullabad
4595,482,Nasvadi
4596,393,Nateran
4597,232,Natham
4598,159,Nathavaram
4599,140,Nathdwara
4600,458,Nathnagar
4601,571,Nathusari Chopta
4602,136,Natrampalli
4603,229,Naubatpur
4604,458,Naugachhia
4605,9,Naugaon
4606,109,Naugaon
4607,356,Naugarh
4608,511,NAUGARH
4609,155,Naugawan Sadat
4610,77,Nauhatta
4611,352,Nauhatta
4612,278,Nautan
4613,170,Nautan
4614,736,Nautanwa
4615,103,Navalgund
4616,203,Navipet
4617,354,Navsari
4618,589,Nawa
4619,476,Nawa Bazar
4620,189,Nawabganj
4621,638,Nawabganj
4622,359,Nawabpet
4623,24,Nawabpet
4624,66,Nawada
4625,419,Nawadih
4626,476,Nawadiha Bazar/Nawadiha*
4627,65,Nawagarh
4628,414,Nawagarh
4629,477,Nawalgarh
4630,372,Nawanagar
4631,313,Nawanshahr
4632,71,Nawapur
4633,410,Nawda
4634,584,Naxalbari
4635,264,Nayagaon
4636,349,Nayagarh
4637,349,Nayagarh Sadar
4638,472,Nayagram
4639,160,Nayakote
4640,143,Nazira
4641,583,Nechwa
4642,554,Nedumangad
4643,720,Needamangalam
4644,120,Neem Chak Bathani
4645,583,Neem-Ka-Thana
4646,109,NEEMRANA
4647,692,Neemuch
4648,692,Neemuch Nagar
4649,113,Nekarikallu
4650,538,Nekkonda
4651,491,Nelakondapalli
4652,597,Nelamangala
4653,404,Nellikudur
4654,259,Nellimarla
4655,100,Nellore Rural
4656,100,Nellore Urban
4657,226,Nemalo
4658,191,Nemili
4659,412,Nennel
4660,503,Nepanagar
4661,205,Ner
4662,30,Neradigonda
4663,166,Nereducherla
4664,21,Neredugommu
4665,534,Nerwa
4666,150,Netrang
4667,208,Neturia
4668,75,Nevasa
4669,656,New Seren Circle
4670,554,Neyyattinkara
4671,749,Ngopa
4672,530,Ngoungchung
4673,226,Niali
4674,674,Nichar
4675,736,Nichlaul
4676,168,Nidadavole
4677,101,NIDAGUNDI
4678,44,Nidamarru
4679,21,Nidmanoor
4680,219,Nigdu ST
4681,608,Nighasan
4682,327,Nihalprasad
4683,283,Nihal Singhwala
4684,190,Nihokhu
4685,244,Nihri
4686,1,Nikirai
4687,2,Nikte Kodum Circle
4688,316,Nilagiri
4689,232,Nilakkottai
4690,476,Nilambar-Pitambarpur(Lesliganj)
4691,260,Nilambazar
4692,635,Nilambur
4693,48,Nilanga
4694,377,Nilling Circle
4695,219,Nilokheri
4696,221,Nimapada
4697,378,Nimbahera
4698,31,Nimdih
4699,481,Nimmanapalle
4700,304,Nindra
4701,289,Niphad
4702,230,NIPPANI
4703,55,Nirakarpur
4704,342,Nirjharna
4705,389,Nirmali
4706,390,Nirmal Rural
4707,390,Nirmal U
4708,178,Nirmand
4709,286,Nirsa-Cum-Chirkunda
4710,226,Nischintakoili
4711,219,Nising ST
4712,178,Nither
4713,750,Niuland
4714,593,Niwai
4715,179,Niwali
4716,751,Niwari
4717,457,Niwas
4718,249,Nizamabad
4719,203,Nizamabad North
4720,203,Nizamabad Rural
4721,203,NIZAMABAD SOUTH
4722,25,Nizampatnam
4723,96,Nizampet
4724,357,Nizamsagar
4725,622,Nizar
4726,163,Noamundi
4727,422,Nohar
4728,572,Nohra
4729,309,Nokha
4730,77,Nokha
4731,380,Nokhra
4732,752,Nokhu
4733,752,Noklak
4734,530,Noksen
4735,747,Nongstoin
4736,222,Noorsarai
4737,488,North Guwahati (Pt)
4738,459,North Lakhimpur
4739,256,Nowgong
4740,340,Nowrozabad
4741,418,Nowshera
4742,227,Nsong
4743,468,'N' Thingdawl
4744,185,N.T.P.C.
4745,349,Nuagaon
4746,323,Nuagaon
4747,201,NUAGAON
4748,28,Nuaon
4749,483,NUAPADA
4750,640,Nuh
4751,675,Nungba
4752,79,Nurpur
4753,166,Nuthanakal
4754,113,Nuzendla
4755,44,Nuzvid
4756,139,Nyalkal
4757,527,NYAMATHI
4758,582,NYAPIN ADC
4759,582,NYOBIA CIRCLE
4760,617,Nyoma
4761,628,Obra
4762,241,Obra
4763,36,Obuladevaracheruvu
4764,481,Obulavaripalle
4765,349,Odagaon
4766,232,Oddanchatram
4767,183,Odela
4768,318,Ojili
4769,420,Okhalkanda
4770,435,Okhamandal
4771,226,Olatapur
4772,587,Old Ziro SDO
4773,16,Olpad
4774,236,Omalur
4775,451,Omarga
4776,351,Onda
4777,361,Ondal
4778,197,Ongole
4779,104,Ongpangkong
4780,104,ONGPANGKONG (N)
4781,689,Orai
4782,497,Orathanadu
4783,545,Orchha
4784,751,Orchha
4785,271,Orient
4786,556,Orkel
4787,177,Ormanjhi
4788,33,Orvakal
4789,4,Osian
4790,451,Osmanabad
4791,633,Ottapidaram
4792,85,Ottappalam
4793,428,Oudgi
4794,316,Oupada
4795,97,Owk
4796,465,Oyan Circle
4797,298,Ozhukarai Taluk
4798,302,Pach Deuri
4799,572,Pachhad
4800,344,Pachim Nalbari
4801,326,Pachipenta
4802,112,Pachora
4803,455,Pachore
4804,380,Pachpadra
4805,73,Pachpahar
4806,170,Pachrukhi
4807,186,Padampur
4808,14,Padara
4809,611,Paddhari
4810,26,Paderu
4811,244,Padhar
4812,374,Padma
4813,161,Padmanabham
4814,122,Padmapur
4815,124,Padmapur
4816,570,Padra
4817,678,Padrauna
4818,341,Padua
4819,476,Padwa
4820,97,Pagidyala
4821,167,Pahalgam
4822,403,Pahari
4823,19,Paharpur
4824,601,Pahloo
4825,122,Paikamal
4826,223,Pailani
4827,241,Paithan
4828,572,Pajhota
4829,318,Pakala
4830,353,Pakar Tanr
4831,152,Pakaur
4832,181,Pakhanjur
4833,618,Pakke Kessang EAC
4834,337,PAKOTI CIRCLE
4835,66,Pakribarawan
4836,19,Pakri Dayal
4837,152,Pakuria
4838,753,Pakyong
4839,15,Palacoderu
4840,15,Palacole
4841,166,Palakeedu
4842,85,Palakkad
4843,606,Palakkodu
4844,326,Palakonda
4845,253,Palakurthy
4846,183,PALAKURTHY
4847,185,Palalahada
4848,651,Palam
4849,304,Palamaner
4850,79,Palampur
4851,232,Palani
4852,144,Palanpur
4853,330,Palari
4854,110,Palasa
4855,304,Palasamudram
4856,488,Palasbari
4857,194,Palasi
4858,130,Palayamkottai
4859,218,Paldewal
4860,265,Palera
4861,575,Palghar
4862,401,Palhawas ST
4863,340,Pali
4864,322,Pali
4865,59,Pali
4866,729,Pali
4867,608,Palia
4868,229,Paliganj
4869,452,Palimela
4870,517,Palin Circle
4871,440,Palitana
